year,state,county,cause_category,cause,cause_code,deaths,population,crude_rate
2018,Texas,"Nueces County, TX",Transport accidents (unintentional injuries),"Person injured in unspecified motor-vehicle accident, traffic",V89.2,14.0,362265.0,Unreliable
2018,Texas,"Nueces County, TX",Nontransport accidents,Unspecified fall,W19,25.0,362265.0,6.9
2018,Texas,"Nueces County, TX",Accidental drug overdose,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,17.0,362265.0,Unreliable
2018,Texas,"Nueces County, TX",Accidental drug overdose,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,24.0,362265.0,6.6
2018,Texas,"Nueces County, TX",Intentional self-harm (suicide),"Intentional self-harm by hanging, strangulation and suffocation",X70,20.0,362265.0,5.5
2018,Texas,"Nueces County, TX",Intentional self-harm (suicide),Intentional self-harm by other and unspecified firearm discharge,X74,31.0,362265.0,8.6
2018,Texas,"Nueces County, TX",Assault (homicide),Assault by other and unspecified firearm discharge,X95,23.0,362265.0,6.3
2018,Texas,"Orange County, TX",Intentional self-harm (suicide),Intentional self-harm by other and unspecified firearm discharge,X74,10.0,83572.0,Unreliable
2018,Texas,"Parker County, TX",Transport accidents (unintentional injuries),"Person injured in unspecified motor-vehicle accident, traffic",V89.2,11.0,138371.0,Unreliable
2018,Texas,"Parker County, TX",Intentional self-harm (suicide),Intentional self-harm by other and unspecified firearm discharge,X74,16.0,138371.0,Unreliable
2018,Texas,"Polk County, TX",Intentional self-harm (suicide),Intentional self-harm by other and unspecified firearm discharge,X74,11.0,50031.0,Unreliable
2018,Texas,"Potter County, TX",Intentional self-harm (suicide),"Intentional self-harm by hanging, strangulation and suffocation",X70,16.0,119648.0,Unreliable
2018,Texas,"Potter County, TX",Intentional self-harm (suicide),Intentional self-harm by other and unspecified firearm discharge,X74,13.0,119648.0,Unreliable
2018,Texas,"Randall County, TX",Transport accidents (unintentional injuries),"Person injured in unspecified motor-vehicle accident, traffic",V89.2,14.0,136271.0,Unreliable
2018,Texas,"Randall County, TX",Intentional self-harm (suicide),Intentional self-harm by other and unspecified firearm discharge,X74,19.0,136271.0,Unreliable
2018,Texas,"Rockwall County, TX",Intentional self-harm (suicide),Intentional self-harm by other and unspecified firearm discharge,X74,11.0,100657.0,Unreliable
2018,Texas,"Rusk County, TX",Transport accidents (unintentional injuries),"Person injured in unspecified motor-vehicle accident, traffic",V89.2,12.0,54450.0,Unreliable
2018,Texas,"Smith County, TX",Transport accidents (unintentional injuries),Person injured in collision between other specified motor vehicles (traffic),V87.7,14.0,230221.0,Unreliable
2018,Texas,"Smith County, TX",Transport accidents (unintentional injuries),"Person injured in unspecified motor-vehicle accident, traffic",V89.2,18.0,230221.0,Unreliable
2018,Texas,"Smith County, TX",Nontransport accidents,Other fall on same level,W18,18.0,230221.0,Unreliable
2018,Texas,"Smith County, TX",Intentional self-harm (suicide),Intentional self-harm by other and unspecified firearm discharge,X74,29.0,230221.0,12.6
2018,Texas,"Smith County, TX",Assault (homicide),Assault by other and unspecified firearm discharge,X95,10.0,230221.0,Unreliable
2018,Texas,"Tarrant County, TX",Transport accidents (unintentional injuries),Pedestrian injured in traffic accident involving other and unspecified motor vehicles,V09.2,39.0,2084931.0,1.9
2018,Texas,"Tarrant County, TX",Transport accidents (unintentional injuries),Driver injured in collision with other and unspecified motor vehicles in traffic accident,V29.4,14.0,2084931.0,Unreliable
2018,Texas,"Tarrant County, TX",Transport accidents (unintentional injuries),Person injured in collision between other specified motor vehicles (traffic),V87.7,57.0,2084931.0,2.7
2018,Texas,"Tarrant County, TX",Transport accidents (unintentional injuries),"Person injured in unspecified motor-vehicle accident, traffic",V89.2,54.0,2084931.0,2.6
2018,Texas,"Tarrant County, TX",Nontransport accidents,Other fall on same level,W18,49.0,2084931.0,2.4
2018,Texas,"Tarrant County, TX",Nontransport accidents,Unspecified fall,W19,73.0,2084931.0,3.5
2018,Texas,"Tarrant County, TX",Nontransport accidents,Drowning and submersion while in natural water,W69,16.0,2084931.0,Unreliable
2018,Texas,"Tarrant County, TX",Nontransport accidents,Inhalation and ingestion of other objects causing obstruction of respiratory tract,W80,13.0,2084931.0,Unreliable
2018,Texas,"Tarrant County, TX",Nontransport accidents,Exposure to uncontrolled fire in building or structure,X00,10.0,2084931.0,Unreliable
2018,Texas,"Tarrant County, TX",Accidental drug overdose,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,24.0,2084931.0,1.2
2018,Texas,"Tarrant County, TX",Accidental drug overdose,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,62.0,2084931.0,3.0
2018,Texas,"Tarrant County, TX",Accidental drug overdose,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,68.0,2084931.0,3.3
2018,Texas,"Tarrant County, TX",Nontransport accidents,Accidental poisoning by and exposure to alcohol,X45,13.0,2084931.0,Unreliable
2018,Texas,"Tarrant County, TX",Intentional self-harm (suicide),"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,15.0,2084931.0,Unreliable
2018,Texas,"Tarrant County, TX",Intentional self-harm (suicide),"Intentional self-harm by hanging, strangulation and suffocation",X70,72.0,2084931.0,3.5
2018,Texas,"Tarrant County, TX",Intentional self-harm (suicide),"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,17.0,2084931.0,Unreliable
2018,Texas,"Tarrant County, TX",Intentional self-harm (suicide),Intentional self-harm by other and unspecified firearm discharge,X74,156.0,2084931.0,7.5
2018,Texas,"Tarrant County, TX",Assault (homicide),Assault by other and unspecified firearm discharge,X95,61.0,2084931.0,2.9
2018,Texas,"Taylor County, TX",Transport accidents (unintentional injuries),"Person injured in unspecified motor-vehicle accident, traffic",V89.2,11.0,137640.0,Unreliable
2018,Texas,"Tom Green County, TX",Transport accidents (unintentional injuries),"Person injured in unspecified motor-vehicle accident, traffic",V89.2,11.0,118189.0,Unreliable
2018,Texas,"Tom Green County, TX",Intentional self-harm (suicide),Intentional self-harm by other and unspecified firearm discharge,X74,12.0,118189.0,Unreliable
2018,Texas,"Travis County, TX",Transport accidents (unintentional injuries),Pedestrian injured in traffic accident involving other and unspecified motor vehicles,V09.2,25.0,1248743.0,2.0
2018,Texas,"Travis County, TX",Transport accidents (unintentional injuries),Car occupant [any] injured in unspecified traffic accident,V49.9,10.0,1248743.0,Unreliable
2018,Texas,"Travis County, TX",Transport accidents (unintentional injuries),Person injured in collision between other specified motor vehicles (traffic),V87.7,21.0,1248743.0,1.7
2018,Texas,"Travis County, TX",Transport accidents (unintentional injuries),"Person injured in unspecified motor-vehicle accident, traffic",V89.2,35.0,1248743.0,2.8
2018,Texas,"Travis County, TX",Nontransport accidents,Other fall on same level,W18,142.0,1248743.0,11.4
2018,Texas,"Travis County, TX",Nontransport accidents,Unspecified fall,W19,18.0,1248743.0,Unreliable
2018,Texas,"Travis County, TX",Accidental drug overdose,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,24.0,1248743.0,1.9
2018,Texas,"Travis County, TX",Accidental drug overdose,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,53.0,1248743.0,4.2
2018,Texas,"Travis County, TX",Accidental drug overdose,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,73.0,1248743.0,5.8
2018,Texas,"Travis County, TX",Intentional self-harm (suicide),"Intentional self-harm by hanging, strangulation and suffocation",X70,50.0,1248743.0,4.0
2018,Texas,"Travis County, TX",Intentional self-harm (suicide),Intentional self-harm by handgun discharge,X72,25.0,1248743.0,2.0
2018,Texas,"Travis County, TX",Intentional self-harm (suicide),"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,10.0,1248743.0,Unreliable
2018,Texas,"Travis County, TX",Intentional self-harm (suicide),Intentional self-harm by other and unspecified firearm discharge,X74,32.0,1248743.0,2.6
2018,Texas,"Travis County, TX",Assault (homicide),Assault by other and unspecified firearm discharge,X95,22.0,1248743.0,1.8
2018,Texas,"Webb County, TX",Transport accidents (unintentional injuries),Person injured in collision between other specified motor vehicles (traffic),V87.7,13.0,275910.0,Unreliable
2018,Texas,"Webb County, TX",Transport accidents (unintentional injuries),"Person injured in unspecified motor-vehicle accident, traffic",V89.2,12.0,275910.0,Unreliable
2018,Texas,"Webb County, TX",Accidental drug overdose,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,13.0,275910.0,Unreliable
2018,Texas,"Webb County, TX",Assault (homicide),Assault by other and unspecified firearm discharge,X95,10.0,275910.0,Unreliable
2018,Texas,"Wichita County, TX",Intentional self-harm (suicide),"Intentional self-harm by hanging, strangulation and suffocation",X70,15.0,132064.0,Unreliable
2018,Texas,"Wichita County, TX",Intentional self-harm (suicide),Intentional self-harm by other and unspecified firearm discharge,X74,10.0,132064.0,Unreliable
2018,Texas,"Williamson County, TX",Transport accidents (unintentional injuries),Person injured in collision between other specified motor vehicles (traffic),V87.7,11.0,566719.0,Unreliable
2018,Texas,"Williamson County, TX",Transport accidents (unintentional injuries),"Person injured in unspecified motor-vehicle accident, traffic",V89.2,15.0,566719.0,Unreliable
2018,Texas,"Williamson County, TX",Nontransport accidents,Other fall on same level,W18,27.0,566719.0,4.8
2018,Texas,"Williamson County, TX",Accidental drug overdose,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,18.0,566719.0,Unreliable
2018,Texas,"Williamson County, TX",Intentional self-harm (suicide),"Intentional self-harm by hanging, strangulation and suffocation",X70,22.0,566719.0,3.9
2018,Texas,"Williamson County, TX",Intentional self-harm (suicide),Intentional self-harm by other and unspecified firearm discharge,X74,35.0,566719.0,6.2
